"","Brand","Model.Number","Price","Photo","Engine.Type","Body.Type","Fuel.Type","Gearbox.Type","Power.hp","Displacement.l","Torque.lbft","Cylinders","Drivetrain","MPG.City","MPG.Highway","Seats","Doors","Height.in","Length.in","Width.in","Wheelbase.in","Clearance.in","Air.Conditioner","Heater","AntiLock.Braking.System","Central.Locking","Power.Steering","Power.Windows","Leather.Seats","Anti.Lock.Braking","Brake.Assist","Central.Locking.1","Power.Door.Locks","Child.Safety.Locks","Night.Rear.View.Mirror","Rear.Seat.Belts","Door.Ajar.Warning","Adjustable.Seats","Crash.Sensor","Engine.Check.Warning","Rear.Camera","Anti.Theft.Device","Touch.Screen","Audio.System.Remote.Control","Speakers.Front...back","Bluetooth.Connectivity","USB...Auxiliary.Input","Adjustable.Steering.Column","Height.Adjustable.Driving.Seat","Digital.Clock","Smoke.Headlamps","Electric.Folding.Rear.View.Mirror","Automatic.Climate.Control","Low.Fuel.Warning.Light","Parking.Sensors","Bottle.Holder","Voice.Control","Seat.Belt.Warning","Vehicle.Stability.Control.System","Engine.Immobilizer","Rear.Reading.Lamp","Radio","Outside.Temperature.Display","Fog.Lights.Front...Back","Centrally.Mounted.Fuel.Tank","CD.Player","DVD.Player","Electric.Adjustable.Seats","Keyless.Entry","Tyre.Pressure.Monitor","Smart.Access.Card.Entry","Xenon.Headlamps","Halogen.Headlamps","Removable.Convertible.Top","Cassette.Player"
"881","Cadillac","XT4 Premium Luxury 2023",40195,"https://www.ccarprice.com/products/Cadillac_XT4_Premium_Luxury_2023.jpg","2.0L Turbo Inline-4 Gas","SUV","Petrol","Automatic",235,2,258,4,"all",22,29,5,4,64.1,181.1,76.7,109.4,6.7,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","","","","Yes","Yes","","Yes","","","","",""
"882","Cadillac","XT4 Premium Luxury AWD 2022",42090,"https://www.ccarprice.com/products/Cadillac_XT4_Premium_Luxury_AWD_2022_1.jpg","2.0L Turbo Inline-4 Gas","SUV","Petrol","Automatic",235,2,258,4,"all",22,29,5,4,64.1,181.1,76.7,109.4,6.7,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","","","","Yes","Yes","","Yes","","","","",""
"883","Cadillac","XT4 Sport 2023",40790,"https://www.ccarprice.com/products/Cadillac_XT4_Sport_2023_1.jpg","2.0L Turbo Inline-4 Gas","SUV","Petrol","Automatic",235,2,258,4,"all",22,29,5,4,64.1,181.1,76.7,109.4,6.7,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","","","","Yes","Yes","","Yes","","","","",""
"884","Cadillac","XT4 Luxury 2023",36295,"https://www.ccarprice.com/products/Cadillac_XT4_Luxury_2023.jpg","2.0L Turbo Inline-4 Gas","SUV","Petrol","Automatic",235,2,258,4,"all",22,29,5,4,63.21,181.1,76.7,109.4,6.7,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","","","","Yes","Yes","","Yes","","","","",""
"885","Cadillac","Escalade Luxury 2023",79295,"https://www.ccarprice.com/products/Cadillac_Escalade_Luxury_2023.jpg","6.2L V8 Gas","SUV","Petrol","Automatic",420,6.2,460,10,"all",14,19,7,4,76.7,211.9,81.1,120.9,NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","","Yes","","","Yes","","Yes","","","","","Yes","","","","","","",""
"886","Cadillac","Escalade Luxury 4WD 2022",79290,"https://www.ccarprice.com/products/Cadillac_Escalade_Luxury_4WD_2022_1.jpg","6.2L V8 Gas","SUV","Petrol","Automatic",420,6.2,460,10,"all",14,19,7,5,76.7,211.9,81.1,120.9,NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","Yes","",""
"887","Cadillac","CT5 Luxury 2023",38195,"https://www.ccarprice.com/products/Cadillac_CT5_Luxury_2023.jpg","2.0L Turbo Inline-4 Gas","Sedan","Petrol","Automatic",235,2,258,4,"rear",23,33,5,4,57.2,193.8,74.1,116,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","","","","Yes","","Yes","","","","",""
"888","Cadillac","CT4 Premium Luxury 2022",38590,"https://www.ccarprice.com/products/Cadillac_CT4_Premium_Luxury_2022.jpg","2.0L Turbo Inline-4 Gas  2.7L Turbo Inline-4 (+$2,500)","Sedan","Petrol","Automatic",237,2,258,4,"rear",23,34,5,4,56,187.2,71.4,109.3,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","","","","Yes","Yes","","Yes","","","","",""
"889","Cadillac","XT5 Premium Luxury 2023",51000,"https://www.ccarprice.com/products/Cadillac_XT6_Premium_Luxury_2023_1.jpg","2.0-liter Turbo Inline-4 Gas 3.6-liter V6 (+$1,000)","SUV","Petrol","Automatic",237,2,258,4,"front",22,29,7,4,69.9,198.5,77.3,112.7,6.65,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","","Yes","Yes","Yes","Yes","","","","","","",""
"890","Cadillac","XT6 Premium FWD 2022",52990,"https://www.ccarprice.com/products/Cadillac_XT6_Premium_Luxury_2022.jpg","3.6L V6 Gas","SUV","Petrol","Automatic",310,3.6,271,6,"front",19,26,7,4,69.9,198.5,77.3,112.7,6.65,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","Yes","","Yes","","","",""
"891","Cadillac","XT5 Sport 2023",57095,"https://www.ccarprice.com/products/Cadillac_XT5_Sport_2023_2.jpg","3.6-liter V6 Gas","SUV","Petrol","Automatic",310,3.6,271,6,"all",18,26,5,4,66.1,189.6,74.9,112.5,7.8,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","Yes","","","","","","","","","",""
"892","Cadillac","CT5 Sport 2023",43895,"https://www.ccarprice.com/products/Cadillac_CT5_Sport_2023.jpg","2.0L Turbo Inline-4 Gas","Sedan","Petrol","Automatic",235,2,258,4,"rear",23,32,5,4,57.2,193.8,74.1,116,7.8,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","Yes","","","Yes","","","","","","",""
"893","Cadillac","CT5 Sport 2022",42990,"https://www.ccarprice.com/products/Cadillac_CT5_Sport_Sedan_2022.jpg","2.0L Turbo Inline-4 Gas","Sedan","Petrol","Automatic",235,2,258,4,"rear",23,32,5,4,57.2,193.8,74.1,116,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","","","","Yes","","Yes","","","","",""
"894","Cadillac","CT5 Sport 2022",42990,"https://www.ccarprice.com/products/Cadillac_CT5_Sport_2022_2.jpg","2.0L Turbo Inline-4 Gas","Sedan","Petrol","Automatic",235,2,258,4,"rear",23,32,5,4,57.2,193.8,74.1,116,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","","","","Yes","","Yes","","","","",""
"895","Cadillac","CT5 Premium Luxury 2022",41790,"https://www.ccarprice.com/products/Cadillac_CT5_Premium_Luxury_2022_1.jpg","2.0L Turbo Inline-4 Gas  3.0L Twin-Turbo V6 (+$3,500)","Sedan","Petrol","Automatic",235,2,258,4,"rear",23,32,5,4,57.2,193.8,74.1,116,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","","","","Yes","","Yes","","","","",""
"896","Cadillac","Lyriq Platinum 2023",90000,"https://www.ccarprice.com/products/Cadillac_Lyriq_Platinum_2023.jpg","Electric","SUV","Electric","Automatic",NA,NA,NA,NA,"all",0,0,5,4,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","","","","Yes","","Yes","","","","",""
"897","Cadillac","XT5 Luxury FWD 2022",45990,"https://www.ccarprice.com/products/Cadillac_XT5_Luxury_FWD_2022.jpg","2.0-liter Turbo Inline-4 Gas","SUV","Petrol","Automatic",237,2,258,6,"front",22,29,5,4,66.1,189.6,74.9,112.5,7.8,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","Yes","","Yes","","","",""
"898","Cadillac","XT5 Sport 2022",55895,"https://www.ccarprice.com/products/Cadillac-XT5-Sport-2022.jpg","3.6-liter V6 Gas","SUV","Petrol","Automatic",310,3.6,271,6,"all",18,26,5,4,66.1,189.6,74.9,112.5,7.8,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","Yes","","Yes","","","",""
"899","Cadillac","XT5 Premium Luxury AWD 2022",51790,"https://www.ccarprice.com/products/Cadillac-XT5-Premium-Luxury-AWD_2022.jpg","2.0-liter Turbo Inline-4 Gas  3.6-liter V6 (+$1,000)","SUV","Petrol","Automatic",235,2,258,4,"all",21,27,5,4,66.1,189.6,74.9,112.5,7.8,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","Yes","","Yes","","","",""
"900","Cadillac","XT5 Premium Luxury 2022",48795,"https://www.ccarprice.com/products/Cadillac-XT5-Premium-Luxury-2022.jpg","2.0-liter Turbo Inline-4 Gas  3.6-liter V6 (+$1,000)","SUV","Petrol","Automatic",235,2,258,4,"front",22,29,5,4,66.1,189.6,74.9,112.5,7.8,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","Yes","","Yes","","","",""
"901","Land Rover","Discovery Sport P250 R-Dynamic S 2023",45100,"https://www.ccarprice.com/products/Land_Rover_Discovery_Sport_P250_R_Dynamic_S_2023.jpg","2.0-liter Turbo Inline-4 Gas","SUV","Petrol","Automatic",246,2,269,4,"all",19,23,5,4,68,181,75,107.9,8.3,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","","","","","","","","","","","","","",""
"902","Land Rover","Range Rover Velar P340 R-Dynamic S 2023",69200,"https://www.ccarprice.com/products/Land_Rover_Range_Rover_Velar_P340_R_Dynamic_S_2023.jpg","3.0L Turbo Inline-6 Gas","SUV","Petrol","Automatic",335,3,354,NA,"all",20,26,5,4,66.2,188.9,80.3,113.1,9.9,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","","","","","","","Yes","","","","","","",""
"903","Land Rover","Range Rover SV Carmel Edition 2023",345000,"https://www.ccarprice.com/products/RangeRover_SV_Carmel_Edition_2023.jpg","4.4L Twin-Turbo V8 Gas","SUV","Unknown","Automatic",523,4.4,553,NA,"all",NA,NA,5,4,74,207,81,126,8.6,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","","","","","","","","","","","","","",""
"904","Land Rover","Range Rover 3.0 l Petrol LWB SE 2022",377180,"https://www.ccarprice.com/products/Land_Rover_Range_Rover_3_0_l_Petrol_LWB_SE_2022.jpg","","SUV","Petrol","Automatic",NA,NA,NA,8,"all",NA,NA,5,4,75,202,88,120,8.3,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","Yes","","","","","","",""
"905","Land Rover","Range Rover 3.0 I Diesel LWB SE 2022",349940,"https://www.ccarprice.com/products/Land_Rover_Range_Rover_3_0_I_Diesel_LWB_SE_2022.jpg","","SUV","Diesel","Automatic",NA,NA,NA,8,"all",NA,NA,5,4,75,202,88,120,8.3,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","Yes","","","","","","",""
"906","Land Rover","Range Rover 4.4 I Petrol LWB SE 2022",388380,"https://www.ccarprice.com/products/Land_Rover_Range_Rover_4_4_I_Petrol_LWB_SE_2022.jpg","","SUV","Petrol","Automatic",NA,NA,NA,8,"all",NA,NA,5,4,75,202,88,120,8.3,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","Yes","","","","","","",""
"907","Land Rover","Range Rover 4.4 I Petrol SE 2022",363070,"https://www.ccarprice.com/products/Land_Rover_Range_Rover_4_4_I_Petrol_SE_2022.jpg","","SUV","Petrol","Automatic",NA,NA,NA,8,"all",NA,NA,5,4,75,202,88,120,8.3,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","Yes","","","","","","",""
"908","Land Rover","Range Rover 3.0 l Petrol HSE 2022",388680,"https://www.ccarprice.com/products/Land_Rover_Range_Rover_3_0_l_Petrol_HSE_2022.jpg","","SUV","Petrol","Automatic",NA,NA,NA,8,"all",NA,NA,5,4,75,202,88,120,8.3,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","Yes","","","","","","",""
"909","Land Rover","Range Rover 3.0 l Petrol SE 2022",351260,"https://www.ccarprice.com/products/Land_Rover_Range_Rover_3_0_l_Petrol_SE_2022.jpg","","SUV","Petrol","Automatic",NA,NA,NA,8,"all",NA,NA,5,4,75,202,88,120,8.3,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","Yes","","","","","","",""
"910","Land Rover","Range Rover 3.0 I Diesel SE 2022",349940,"https://www.ccarprice.com/products/Land_Rover_Range_Rover_3_0_I_Diesel_SE_2022.jpg","","SUV","Diesel","Automatic",NA,NA,NA,8,"all",NA,NA,5,4,75,202,88,120,8.3,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","Yes","","","","","","",""
"911","Land Rover","Range Rover 3.0 l Diesel LWB SE 7 Str 2022",404840,"https://www.ccarprice.com/products/Land_Rover_Range_Rover_3_0_l_Diesel_LWB_SE_7_Str_2022.jpg","","SUV","Diesel","Automatic",NA,NA,NA,8,"all",NA,NA,5,4,75,202,88,120,8.3,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","Yes","","","","","","",""
"912","Land Rover","Range Rover 3.0 l Petrol LWB SE 7 Str 2022",394550,"https://www.ccarprice.com/products/Land_Rover_Range_Rover_3_0_l_Petrol_LWB_SE_7_Str_2022.jpg","","SUV","Petrol","Automatic",NA,NA,NA,8,"all",NA,NA,5,4,75,202,88,120,8.3,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","Yes","","","","","","",""
"913","Land Rover","Range Rover 4.4 I Petrol HSE 2022",399410,"https://www.ccarprice.com/products/Land_Rover_Range_Rover_4_4_I_Petrol_HSE_2022.jpg","","SUV","Petrol","Automatic",NA,NA,NA,8,"all",NA,NA,5,4,75,202,88,120,8.3,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","Yes","","","","","","",""
"914","Land Rover","Range Rover 4.4 I Petrol LWB Autobiography 2022",472800,"https://www.ccarprice.com/products/Land_Rover_Range_Rover_4_4_I_Petrol_LWB_Autobiography_2022.jpg","","SUV","Petrol","Automatic",NA,NA,NA,8,"all",NA,NA,5,4,75,202,88,120,8.3,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","Yes","","","","","","",""
"915","Land Rover","Defender 5-door Hybrid X",146230,"https://www.ccarprice.com/products/Land_Rover_Defender_5_door_Hybrid_X.jpg","2.0 Litre P400","SUV","Petrol","Automatic",394,2,407,4,"all",33,39,7,5,79,201,84,121,12,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","Yes","","Yes","","","","",""
"916","Land Rover","Defender 5-door Hybrid X-Dynamic HSE",139870,"https://www.ccarprice.com/products/Land_Rover_Defender_5_door_Hybrid_X_Dynamic_HSE.jpg","2.0 Litre P400","SUV","Hybrid","Automatic",394,2,407,4,"all",33,39,7,5,79,201,84,121,12,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","Yes","","Yes","","","","",""
"917","Land Rover","Range Rover Velar P250 R-Dynamic S 2023",62400,"https://www.ccarprice.com/products/LandRover_RangeRover_Velar_P250_R-Dynamic_S_2023.jpg","2.0L Turbo Inline-4 Gas","SUV","Petrol","Automatic",247,2,269,4,"all",20,26,5,4,66.2,188.9,80.3,113.1,8.4,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","","","","Yes","","Yes","","","","",""
"918","Land Rover","Range Rover Sport Hybrid 2023",104200,"https://www.ccarprice.com/products/LandRover_RangeRover_Sport_Hybrid_2023.jpg","2.0L Turbo Inline-4 Gas","SUV","Petrol","Automatic",246,2,269,4,"all",20,27,5,4,64.9,172.1,75,105.6,8.3,"Yes","Yes","","Yes","","","","Yes","Yes","Yes","","Yes","","","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","Yes","","","","","","","Yes","","","","","","",""
"919","Land Rover","Range Rover Sport 2023",83000,"https://www.ccarprice.com/products/LandRover_Range_Rover_Sport_2023.jpg","4.4-liter twin-turbo V8","SUV","Petrol","Automatic",355,4.4,369,8,"all",19,24,5,4,71,192.1,81.6,115.1,8.4,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","","","","Yes","","Yes","","","","",""
"920","Land Rover","Range Rover Sport P440e Autobiography PHEV 2023",104200,"https://www.ccarprice.com/products/LandRover_Range_Rover_Sport_P440e_Autobiography_PHEV_2023.jpg","2.0L Turbo Inline-4 Gas","SUV","Petrol","Automatic",246,2,269,4,"all",20,27,5,4,64.9,172.1,75,105.6,8.3,"Yes","Yes","","Yes","","","","Yes","Yes","Yes","","Yes","","","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","Yes","","","","","","","Yes","","","","","","",""
"921","Land Rover","Range Rover Evoque P250 R-Dynamic SE 2022",76400,"https://www.ccarprice.com/products/Land_Rover_Range_Rover_Evoque_P250_R-Dynamic_SE_2022.jpg","2.0L Turbo Inline-4 Gas","SUV","Petrol","Automatic",246,2,269,4,"all",20,27,5,4,64.9,172.1,75,105.6,8.3,"Yes","Yes","","Yes","","","","Yes","Yes","Yes","","Yes","","","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","Yes","","","","","","","Yes","","","","","","",""
"922","Land Rover","Range Rover Evoque P300 R-Dynamic HST 2023",55300,"https://www.ccarprice.com/products/LandRover_RangeRover_Evoque_P300_R-Dynamic_HST_2023.jpg","2.0L Turbo Inline-4 Hybrid","SUV","Petrol","Automatic",296,2,295,NA,"all",21,26,5,4,64.9,172.1,75,105.6,8.3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","Yes","Yes","Yes","Yes","","","",""
"923","Land Rover","Range Rover Evoque P250 R-Dynamic SE 2023",51100,"https://www.ccarprice.com/products/Land_RoverRange_RoverEvoque_P250_R-Dynamic_SE_2023.jpg","2.0L Turbo Inline-4 Gas","SUV","Petrol","Automatic",246,2,269,NA,"all",20,27,5,4,64.9,172.1,75,105.6,8.3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","Yes","Yes","Yes","Yes","","","",""
